job_title,job_category,required_skills,job_id,shop_type,salary_per_day,salary_type,number_of_openings,max_distance_km,retailer_verified,job_status,is_blocked,shift_type,working_days,seasonal_job,season_name,combined_text,shop_name,address_line,area,city,state,pincode,latitude,longitude
account executive,accounting,"record maintenance, excel basics, data entry, basic accounting",4080268e-09e2-4fd7-a075-dde9e630fd5d,retail shop,300,daily,7,2,True,approved,False,holiday,weekdays+holidays,False,none,"account executive record maintenance, excel basics, data entry, basic accounting accounting retail shop holiday weekdays+holidays",,,,,,,,
account executive,accounting,"record maintenance, excel basics, data entry, basic accounting",b27d1dfb-202b-4f0e-a7bb-d3b51e9262f3,petrol pump,300,daily,1,2,True,approved,False,evening,weekdays,False,none,"account executive record maintenance, excel basics, data entry, basic accounting accounting petrol pump evening weekdays",,,,,,,,
"executive, accounts",accounting,"excel basics, basic accounting, record maintenance, data entry",a8a3d14a-5c43-4e44-8eb7-3df285fcb6db,petrol pump,450,daily,3,5,True,approved,False,evening+holiday,weekdays+holidays,True,onam,"executive, accounts excel basics, basic accounting, record maintenance, data entry accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
"executive, accounts",accounting,"excel basics, basic accounting, record maintenance, data entry",11b60bb4-0f86-4a04-aa67-66de945e45a4,bakery,450,daily,7,3,True,approved,False,holiday,weekends,True,christmas,"executive, accounts excel basics, basic accounting, record maintenance, data entry accounting bakery holiday weekends",,,,,,,,
"executive, accounts",accounting,"excel basics, basic accounting, record maintenance, data entry",73cf0621-1305-4589-b7c9-404eacd52271,bakery,450,daily,2,2,True,approved,False,holiday,weekdays+holidays,False,none,"executive, accounts excel basics, basic accounting, record maintenance, data entry accounting bakery holiday weekdays+holidays",,,,,,,,
accounts assistant,accounting,"record maintenance, basic accounting, excel basics, data entry",1782fd4f-118b-489d-857d-2d7149b22e2c,bakery,300,daily,3,3,True,approved,False,evening,weekdays,False,none,"accounts assistant record maintenance, basic accounting, excel basics, data entry accounting bakery evening weekdays",,,,,,,,
accounts assistant,accounting,"record maintenance, basic accounting, excel basics, data entry",c4029886-8ed6-4b59-868d-48a1d819ce8a,petrol pump,400,daily,5,3,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"accounts assistant record maintenance, basic accounting, excel basics, data entry accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
accounts assistant,accounting,"record maintenance, basic accounting, excel basics, data entry",226c60d1-c5a6-4ea7-96ed-3038895cce2d,bakery,350,daily,1,8,True,approved,False,evening+holiday,weekdays+holidays,False,none,"accounts assistant record maintenance, basic accounting, excel basics, data entry accounting bakery evening+holiday weekdays+holidays",,,,,,,,
accounts assistant,accounting,"record maintenance, basic accounting, excel basics, data entry",94849596-9ad9-419a-8822-bb4e08d2eabc,supermarket,300,daily,2,8,True,approved,False,evening+holiday,weekdays+holidays,False,none,"accounts assistant record maintenance, basic accounting, excel basics, data entry accounting supermarket evening+holiday weekdays+holidays",,,,,,,,
medical sales executive (penang),sales,"sales, stock handling, customer interaction, communication skills",d8abb499-4573-4a21-85ec-89e2f18bb735,supermarket,450,daily,1,3,True,approved,False,evening,weekdays,False,none,"medical sales executive (penang) sales, stock handling, customer interaction, communication skills sales supermarket evening weekdays",,,,,,,,
medical sales executive (penang),sales,"sales, stock handling, customer interaction, communication skills",efa0ac22-1224-4bfd-adc4-17cf0a7bf976,retail shop,450,daily,10,10,True,approved,False,evening,weekdays,False,none,"medical sales executive (penang) sales, stock handling, customer interaction, communication skills sales retail shop evening weekdays",,,,,,,,
medical sales executive (penang),sales,"sales, stock handling, customer interaction, communication skills",65f87450-bbf1-4d22-8757-c9185d1ec872,clothing store,350,daily,3,2,True,approved,False,evening+holiday,weekdays+holidays,False,none,"medical sales executive (penang) sales, stock handling, customer interaction, communication skills sales clothing store evening+holiday weekdays+holidays",,,,,,,,
sales manager,sales,"customer interaction, communication skills, stock handling, sales",c5164567-c826-4310-bf38-35cccdda83f1,bakery,400,daily,3,5,True,approved,False,evening+holiday,weekends,True,festival,"sales manager customer interaction, communication skills, stock handling, sales sales bakery evening+holiday weekends",,,,,,,,
sales manager,sales,"customer interaction, communication skills, stock handling, sales",735b0978-c74b-452d-b8d9-a3ac1445e014,bakery,450,daily,1,10,True,approved,False,evening+holiday,weekends,True,exam_break,"sales manager customer interaction, communication skills, stock handling, sales sales bakery evening+holiday weekends",,,,,,,,
assistant company secretary,retail assistant,"multitasking, shelf arrangement, inventory support, store assistance",a4aa7c38-e23e-403a-832a-8217e6516991,clothing store,300,daily,12,10,True,approved,False,evening,weekdays,False,none,"assistant company secretary multitasking, shelf arrangement, inventory support, store assistance retail assistant clothing store evening weekdays",,,,,,,,
assistant company secretary,retail assistant,"multitasking, shelf arrangement, inventory support, store assistance",1c3eb9d6-f407-4aea-b8b0-7eb8f4a16fb2,bakery,400,daily,12,8,True,approved,False,evening+holiday,weekends,True,onam,"assistant company secretary multitasking, shelf arrangement, inventory support, store assistance retail assistant bakery evening+holiday weekends",,,,,,,,
assistant company secretary,retail assistant,"multitasking, shelf arrangement, inventory support, store assistance",cb11ff49-9e7b-4e7d-8ab9-387c04a21937,supermarket,450,daily,12,3,True,approved,False,evening,weekdays,True,summer,"assistant company secretary multitasking, shelf arrangement, inventory support, store assistance retail assistant supermarket evening weekdays",,,,,,,,
"personal assistant to the trading company chairman（english, mandarin)",retail assistant,"inventory support, shelf arrangement, multitasking",2b956912-9834-4770-9b62-2f16785e8f0a,retail shop,400,daily,5,5,True,approved,False,holiday,weekdays+holidays,True,exam_break,"personal assistant to the trading company chairman（english, mandarin) inventory support, shelf arrangement, multitasking retail assistant retail shop holiday weekdays+holidays",,,,,,,,
"personal assistant to the trading company chairman（english, mandarin)",retail assistant,"inventory support, shelf arrangement, multitasking",63150630-61dc-493b-b390-a48961036f5f,parts supplier,450,daily,10,10,True,approved,False,holiday,weekends,True,festival,"personal assistant to the trading company chairman（english, mandarin) inventory support, shelf arrangement, multitasking retail assistant parts supplier holiday weekends",,,,,,,,
"personal assistant to the trading company chairman（english, mandarin)",retail assistant,"inventory support, shelf arrangement, multitasking",5ba44a04-8920-4e7d-bed8-ce2474963fa0,petrol pump,400,daily,7,10,True,approved,False,holiday,weekdays+holidays,True,exam_break,"personal assistant to the trading company chairman（english, mandarin) inventory support, shelf arrangement, multitasking retail assistant petrol pump holiday weekdays+holidays",,,,,,,,
"personal assistant to the trading company chairman（english, mandarin)",retail assistant,"inventory support, shelf arrangement, multitasking",939d29fe-b907-4bba-8933-1db219572fab,retail shop,400,daily,1,8,True,approved,False,holiday,weekdays+holidays,False,none,"personal assistant to the trading company chairman（english, mandarin) inventory support, shelf arrangement, multitasking retail assistant retail shop holiday weekdays+holidays",,,,,,,,
assistant finance manager,retail assistant,"store assistance, shelf arrangement, inventory support",834aae1d-0bd3-44cf-81f9-b157cfee7c4e,supermarket,450,daily,5,5,True,approved,False,evening+holiday,weekdays+holidays,True,exam_break,"assistant finance manager store assistance, shelf arrangement, inventory support retail assistant supermarket evening+holiday weekdays+holidays",,,,,,,,
full time educator | malaysia pavilion store,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",c419de32-1e4b-4ec9-8f8d-0e4d0115a870,parts supplier,300,daily,12,2,True,approved,False,evening+holiday,weekdays+holidays,False,none,"full time educator | malaysia pavilion store inventory support, shelf arrangement, store assistance, multitasking retail assistant parts supplier evening+holiday weekdays+holidays",,,,,,,,
full time educator | malaysia pavilion store,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",5b112e2c-7f98-4ed0-9976-87f50a70e1dd,petrol pump,400,daily,7,2,True,approved,False,evening,weekdays,False,none,"full time educator | malaysia pavilion store inventory support, shelf arrangement, store assistance, multitasking retail assistant petrol pump evening weekdays",,,,,,,,
full time educator | malaysia pavilion store,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",3a911da4-c914-42b5-9f2d-7dbd98f79092,clothing store,400,daily,1,10,True,approved,False,holiday,weekends,True,festival,"full time educator | malaysia pavilion store inventory support, shelf arrangement, store assistance, multitasking retail assistant clothing store holiday weekends",,,,,,,,
full time educator | malaysia pavilion store,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",4a9510db-d3cf-4c85-8955-dbb8d7301277,clothing store,350,daily,2,10,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"full time educator | malaysia pavilion store inventory support, shelf arrangement, store assistance, multitasking retail assistant clothing store evening+holiday weekdays+holidays",,,,,,,,
assistant general manager (business development / marketing),retail assistant,"inventory support, multitasking, store assistance, shelf arrangement",9f3dd6ca-7ebd-4530-8156-0f065af223ad,retail shop,450,daily,12,8,True,approved,False,evening+holiday,weekdays+holidays,True,festival,"assistant general manager (business development / marketing) inventory support, multitasking, store assistance, shelf arrangement retail assistant retail shop evening+holiday weekdays+holidays",,,,,,,,
assistant general manager (business development / marketing),retail assistant,"inventory support, multitasking, store assistance, shelf arrangement",eeedb6ed-95ba-44f3-9ed8-f6c50d04f51e,retail shop,350,daily,2,10,True,approved,False,holiday,weekends,False,none,"assistant general manager (business development / marketing) inventory support, multitasking, store assistance, shelf arrangement retail assistant retail shop holiday weekends",,,,,,,,
assistant general manager (business development / marketing),retail assistant,"inventory support, multitasking, store assistance, shelf arrangement",a0207847-ecd6-4b53-9a9e-34484e6050b7,bakery,400,daily,2,10,True,approved,False,holiday,weekends,True,festival,"assistant general manager (business development / marketing) inventory support, multitasking, store assistance, shelf arrangement retail assistant bakery holiday weekends",,,,,,,,
